,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
339,1560,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
340,1560,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
341,1560,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
342,1560,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
343,1560,1800,1,1.0,0.0,0.0,292538.88563050184
344,1560,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
345,1560,1800,1,1.0,0.0,0.0,306209.59152457654
346,1560,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
347,1560,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
348,1560,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
349,1560,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
350,1560,1800,2,1.0,0.0,0.0,296053.7854042756
351,1560,1800,3,1.0,0.0,0.0,292330.00632147695
352,1620,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
353,1620,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
354,1620,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
355,1620,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
356,1620,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
357,1620,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
358,1620,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
359,1620,1800,1,1.0,0.0,0.0,292538.88563050184
360,1620,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
361,1620,1800,1,1.0,0.0,0.0,306209.59152457654
362,1620,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
363,1620,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
364,1620,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
365,1620,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
366,1620,1800,2,1.0,0.0,0.0,296053.7854042756
367,1620,1800,3,1.0,0.0,0.0,292330.00632147695
368,1680,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
369,1680,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
370,1680,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
371,1680,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
372,1680,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
373,1680,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
374,1680,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
375,1680,1800,1,1.0,0.0,0.0,292538.88563050184
376,1680,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
377,1680,1800,1,1.0,0.0,0.0,306209.59152457654
378,1680,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
379,1680,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
380,1680,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
